is_gdbr,text
false,"      fb-mediendesign.de  Webdesign | CMS | Onlineshops | SEO | Software  Florian Bayer · Domplatz 1 · Bamberg  0951 30908670 · info@fb-mediendesign.de     Impressum · Datenschutzerklärung         Impressum  Anschrift  Florian Bayer Domplatz 1 96049 Bamberg Deutschland  Kontakt  Telefon: 0951 30908670 E-Mail: info@fb-mediendesign.de  Sonstiges  Steuernummer: 207/203/30947 Umsatzsteuernummer: DE225869869          Datenschutzerklärung  1. Datenschutz auf einen Blick  Allgemeine Hinweise  Die folgenden Hinweise geben einen einfachen Überblick darüber, was mit Ihren personenbezogenen Daten passiert, wenn Sie diese Website besuchen. Personenbezogene Daten sind alle Daten, mit denen Sie persönlich identifiziert werden können. Ausführliche Informationen zum Thema Datenschutz entnehmen Sie unserer unter diesem Text aufgeführten Datenschutzerklärung.  Datenerfassung auf dieser Website  Wer ist verantwortlich für die Datenerfassung auf dieser Website?  Die Datenverarbeitung auf dieser Website erfolgt durch den Websitebetreiber. Dessen Kontaktdaten können Sie dem Impressum dieser Website entnehmen.  Wie erfassen wir Ihre Daten?  Ihre Daten werden zum einen dadurch erhoben, dass Sie uns diese mitteilen. Hierbei kann es sich z. B. um Daten handeln, die Sie in ein Kontaktformular eingeben.  Andere Daten werden automatisch beim Besuch der Website durch unsere IT-Systeme erfasst. Das sind vor allem technische Daten (z. B. Internetbrowser, Betriebssystem oder Uhrzeit des Seitenaufrufs). Die Erfassung dieser Daten erfolgt automatisch, sobald Sie diese Website betreten.  Wofür nutzen wir Ihre Daten?  Ein Teil der Daten wird erhoben, um eine fehlerfreie Bereitstellung der Website zu gewährleisten. Andere Daten können zur Analyse Ihres Nutzerverhaltens verwendet werden.  Welche Rechte haben Sie bezüglich Ihrer Daten?  Sie haben jederzeit das Recht unentgeltlich Auskunft über Herkunft, Empfänger und Zweck Ihrer gespeicherten personenbezogenen Daten zu erhalten. Sie haben außerdem ein Recht, die Berichtigung oder Löschung dieser Daten zu verlangen. Hierzu sowie zu weiteren Fragen zum Thema Datenschutz können Sie sich jederzeit unter der im Impressum angegebenen Adresse an uns wenden. Des Weiteren steht Ihnen ein Beschwerderecht bei der zuständigen Aufsichtsbehörde zu.  Außerdem haben Sie das Recht, unter bestimmten Umständen die Einschränkung der Verarbeitung Ihrer personenbezogenen Daten zu verlangen. Details hierzu entnehmen Sie der Datenschutzerklärung unter „Recht auf Einschränkung der Verarbeitung“.  2. Hosting  Externes Hosting  Diese Website wird bei einem externen Dienstleister gehostet (Hoster). Personenbezogenen Daten, die auf dieser Website erfasst werden, werden auf den Servern des Hosters gespeichert. Hierbei kann es sich v. a. um IP-Adressen, Kontaktanfragen, Meta- und Kommunikationsdaten, Vertragsdaten, Kontaktdaten, Namen, Webseitenzugriffe und sonstige Daten, die über eine Website generiert werden, handeln.  Der Einsatz des Hosters erfolgt zum Zwecke der Vertragserfüllung gegenüber unseren potenziellen und bestehenden Kunden (Art. 6 Abs. 1 lit. b DSGVO) und im Interesse einer sicheren, schnellen und effizienten Bereitstellung unseres Online-Angebots durch einen professionellen Anbieter (Art. 6 Abs. 1 lit. f DSGVO).  Unser Hoster wird Ihre Daten nur insoweit verarbeiten, wie dies zur Erfüllung seiner Leistungspflichten erforderlich ist und unsere Weisungen in Bezug auf diese Daten befolgen.  Abschluss eines Vertrages über Auftragsverarbeitung  Um die datenschutzkonforme Verarbeitung zu gewährleisten, haben wir einen Vertrag über Auftragsverarbeitung mit unserem Hoster geschlossen.  3. Allgemeine Hinweise und Pflichtinformationen  Datenschutz  Die Betreiber dieser Seiten nehmen den Schutz Ihrer persönlichen Daten sehr ernst. Wir behandeln Ihre personenbezogenen Daten vertraulich und entsprechend der gesetzlichen Datenschutzvorschriften sowie dieser Datenschutzerklärung.  Wenn Sie diese Website benutzen, werden verschiedene personenbezogene Daten erhoben. Personenbezogene Daten sind Daten, mit denen Sie persönlich identifiziert werden können. Die vorliegende Datenschutzerklärung erläutert, welche Daten wir erheben und wofür wir sie nutzen. Sie erläutert auch, wie und zu welchem Zweck das geschieht.  Wir weisen darauf hin, dass die Datenübertragung im Internet (z. B. bei der Kommunikation per E-Mail) Sicherheitslücken aufweisen kann. Ein lückenloser Schutz der Daten vor dem Zugriff durch Dritte ist nicht möglich.  Hinweis zur verantwortlichen Stelle  Die verantwortliche Stelle für die Datenverarbeitung auf dieser Website ist:  Florian Bayer, Domplatz 1, 96049 Bamberg  Telefon: 0951 30908670 E-Mail: info@fb-mediendesign.de  Verantwortliche Stelle ist die natürliche oder juristische Person, die allein oder gemeinsam mit anderen über die Zwecke und Mittel der Verarbeitung von personenbezogenen Daten (z. B. Namen, E-Mail-Adressen o. Ä.) entscheidet.  Widerruf Ihrer Einwilligung zur Datenverarbeitung  Viele Datenverarbeitungsvorgänge sind nur mit Ihrer ausdrücklichen Einwilligung möglich. Sie können eine bereits erteilte Einwilligung jederzeit widerrufen. Dazu reicht eine formlose Mitteilung per E-Mail an uns. Die Rechtmäßigkeit der bis zum Widerruf erfolgten Datenverarbeitung bleibt vom Widerruf unberührt.  Widerspruchsrecht gegen die Datenerhebung in besonderen Fällen sowie gegen Direktwerbung (Art. 21 DSGVO)  WENN DIE DATENVERARBEITUNG AUF GRUNDLAGE VON ART. 6 ABS. 1 LIT. E ODER F DSGVO ERFOLGT, HABEN SIE JEDERZEIT DAS RECHT, AUS GRÜNDEN, DIE SICH AUS IHRER BESONDEREN SITUATION ERGEBEN, GEGEN DIE VERARBEITUNG IHRER PERSONENBEZOGENEN DATEN WIDERSPRUCH EINZULEGEN; DIES GILT AUCH FÜR EIN AUF DIESE BESTIMMUNGEN GESTÜTZTES PROFILING. DIE JEWEILIGE RECHTSGRUNDLAGE, AUF DENEN EINE VERARBEITUNG BERUHT, ENTNEHMEN SIE DIESER DATENSCHUTZERKLÄRUNG. WENN SIE WIDERSPRUCH EINLEGEN, WERDEN WIR IHRE BETROFFENEN PERSONENBEZOGENEN DATEN NICHT MEHR VERARBEITEN, ES SEI DENN, WIR KÖNNEN ZWINGENDE SCHUTZWÜRDIGE GRÜNDE FÜR DIE VERARBEITUNG NACHWEISEN, DIE IHRE INTERESSEN, RECHTE UND FREIHEITEN ÜBERWIEGEN ODER DIE VERARBEITUNG DIENT DER GELTENDMACHUNG, AUSÜBUNG ODER VERTEIDIGUNG VON RECHTSANSPRÜCHEN (WIDERSPRUCH NACH ART. 21 ABS. 1 DSGVO).  WERDEN IHRE PERSONENBEZOGENEN DATEN VERARBEITET, UM DIREKTWERBUNG ZU BETREIBEN, SO HABEN SIE DAS RECHT, JEDERZEIT WIDERSPRUCH GEGEN DIE VERARBEITUNG SIE BETREFFENDER PERSONENBEZOGENER DATEN ZUM ZWECKE DERARTIGER WERBUNG EINZULEGEN; DIES GILT AUCH FÜR DAS PROFILING, SOWEIT ES MIT SOLCHER DIREKTWERBUNG IN VERBINDUNG STEHT. WENN SIE WIDERSPRECHEN, WERDEN IHRE PERSONENBEZOGENEN DATEN ANSCHLIESSEND NICHT MEHR ZUM ZWECKE DER DIREKTWERBUNG VERWENDET (WIDERSPRUCH NACH ART. 21 ABS. 2 DSGVO).  Beschwerderecht bei der zuständigen Aufsichtsbehörde  Im Falle von Verstößen gegen die DSGVO steht den Betroffenen ein Beschwerderecht bei einer Aufsichtsbehörde, insbesondere in dem Mitgliedstaat ihres gewöhnlichen Aufenthalts, ihres Arbeitsplatzes oder des Orts des mutmaßlichen Verstoßes zu. Das Beschwerderecht besteht unbeschadet anderweitiger verwaltungsrechtlicher oder gerichtlicher Rechtsbehelfe.  Recht auf Datenübertragbarkeit  Sie haben das Recht, Daten, die wir auf Grundlage Ihrer Einwilligung oder in Erfüllung eines Vertrags automatisiert verarbeiten, an sich oder an einen Dritten in einem gängigen, maschinenlesbaren Format aushändigen zu lassen. Sofern Sie die direkte Übertragung der Daten an einen anderen Verantwortlichen verlangen, erfolgt dies nur, soweit es technisch machbar ist.  SSL- bzw. TLS-Verschlüsselung  Diese Seite nutzt aus Sicherheitsgründen und zum Schutz der Übertragung vertraulicher Inhalte, wie zum Beispiel Bestellungen oder Anfragen, die Sie an uns als Seitenbetreiber senden, eine SSL- bzw. TLS-Verschlüsselung. Eine verschlüsselte Verbindung erkennen Sie daran, dass die Adresszeile des Browsers von „http://“ auf „https://“ wechselt und an dem Schloss-Symbol in Ihrer Browserzeile.  Wenn die SSL- bzw. TLS-Verschlüsselung aktiviert ist, können die Daten, die Sie an uns übermitteln, nicht von Dritten mitgelesen werden.  Auskunft, Löschung und Berichtigung  Sie haben im Rahmen der geltenden gesetzlichen Bestimmungen jederzeit das Recht auf unentgeltliche Auskunft über Ihre gespeicherten personenbezogenen Daten, deren Herkunft und Empfänger und den Zweck der Datenverarbeitung und ggf. ein Recht auf Berichtigung oder Löschung dieser Daten. Hierzu sowie zu weiteren Fragen zum Thema personenbezogene Daten können Sie sich jederzeit unter der im Impressum angegebenen Adresse an uns wenden.  Recht auf Einschränkung der Verarbeitung  Sie haben das Recht, die Einschränkung der Verarbeitung Ihrer personenbezogenen Daten zu verlangen. Hierzu können Sie sich jederzeit unter der im Impressum angegebenen Adresse an uns wenden. Das Recht auf Einschränkung der Verarbeitung besteht in folgenden Fällen:   Wenn Sie die Richtigkeit Ihrer bei uns gespeicherten personenbezogenen Daten bestreiten, benötigen wir in der Regel Zeit, um dies zu überprüfen. Für die Dauer der Prüfung haben Sie das Recht, die Einschränkung der Verarbeitung Ihrer personenbezogenen Daten zu verlangen.  Wenn die Verarbeitung Ihrer personenbezogenen Daten unrechtmäßig geschah/geschieht, können Sie statt der Löschung die Einschränkung der Datenverarbeitung verlangen.  Wenn wir Ihre personenbezogenen Daten nicht mehr benötigen, Sie sie jedoch zur Ausübung, Verteidigung oder Geltendmachung von Rechtsansprüchen benötigen, haben Sie das Recht, statt der Löschung die Einschränkung der Verarbeitung Ihrer personenbezogenen Daten zu verlangen.  Wenn Sie einen Widerspruch nach Art. 21 Abs. 1 DSGVO eingelegt haben, muss eine Abwägung zwischen Ihren und unseren Interessen vorgenommen werden. Solange noch nicht feststeht, wessen Interessen überwiegen, haben Sie das Recht, die Einschränkung der Verarbeitung Ihrer personenbezogenen Daten zu verlangen.   Wenn Sie die Verarbeitung Ihrer personenbezogenen Daten eingeschränkt haben, dürfen diese Daten – von ihrer Speicherung abgesehen – nur mit Ihrer Einwilligung oder zur Geltendmachung, Ausübung oder Verteidigung von Rechtsansprüchen oder zum Schutz der Rechte einer anderen natürlichen oder juristischen Person oder aus Gründen eines wichtigen öffentlichen Interesses der Europäischen Union oder eines Mitgliedstaats verarbeitet werden.  4. Datenerfassung auf dieser Website  Server-Log-Dateien  Der Provider der Seiten erhebt und speichert automatisch Informationen in so genannten Server-Log-Dateien, die Ihr Browser automatisch an uns übermittelt. Dies sind:   Browsertyp und Browserversion  verwendetes Betriebssystem  Referrer URL  Hostname des zugreifenden Rechners  Uhrzeit der Serveranfrage  IP-Adresse   Eine Zusammenführung dieser Daten mit anderen Datenquellen wird nicht vorgenommen.  Die Erfassung dieser Daten erfolgt auf Grundlage von Art. 6 Abs. 1 lit. f DSGVO. Der Websitebetreiber hat ein berechtigtes Interesse an der technisch fehlerfreien Darstellung und der Optimierung seiner Website – hierzu müssen die Server-Log-Files erfasst werden.  Kontaktformular  Wenn Sie uns per Kontaktformular Anfragen zukommen lassen, werden Ihre Angaben aus dem Anfrageformular inklusive der von Ihnen dort angegebenen Kontaktdaten zwecks Bearbeitung der Anfrage und für den Fall von Anschlussfragen bei uns gespeichert. Diese Daten geben wir nicht ohne Ihre Einwilligung weiter.  Die Verarbeitung dieser Daten erfolgt auf Grundlage von Art. 6 Abs. 1 lit. b DSGVO, sofern Ihre Anfrage mit der Erfüllung eines Vertrags zusammenhängt oder zur Durchführung vorvertraglicher Maßnahmen erforderlich ist. In allen übrigen Fällen beruht die Verarbeitung auf unserem berechtigten Interesse an der effektiven Bearbeitung der an uns gerichteten Anfragen (Art. 6 Abs. 1 lit. f DSGVO) oder auf Ihrer Einwilligung (Art. 6 Abs. 1 lit. a DSGVO) sofern diese abgefragt wurde.  Die von Ihnen im Kontaktformular eingegebenen Daten verbleiben bei uns, bis Sie uns zur Löschung auffordern, Ihre Einwilligung zur Speicherung widerrufen oder der Zweck für die Datenspeicherung entfällt (z. B. nach abgeschlossener Bearbeitung Ihrer Anfrage). Zwingende gesetzliche Bestimmungen – insbesondere Aufbewahrungsfristen – bleiben unberührt.  Anfrage per E-Mail, Telefon oder Telefax  Wenn Sie uns per E-Mail, Telefon oder Telefax kontaktieren, wird Ihre Anfrage inklusive aller daraus hervorgehenden personenbezogenen Daten (Name, Anfrage) zum Zwecke der Bearbeitung Ihres Anliegens bei uns gespeichert und verarbeitet. Diese Daten geben wir nicht ohne Ihre Einwilligung weiter.  Die Verarbeitung dieser Daten erfolgt auf Grundlage von Art. 6 Abs. 1 lit. b DSGVO, sofern Ihre Anfrage mit der Erfüllung eines Vertrags zusammenhängt oder zur Durchführung vorvertraglicher Maßnahmen erforderlich ist. In allen übrigen Fällen beruht die Verarbeitung auf Ihrer Einwilligung (Art. 6 Abs. 1 lit. a DSGVO) und/oder auf unseren berechtigten Interessen (Art. 6 Abs. 1 lit. f DSGVO), da wir ein berechtigtes Interesse an der effektiven Bearbeitung der an uns gerichteten Anfragen haben.  Die von Ihnen an uns per Kontaktanfragen übersandten Daten verbleiben bei uns, bis Sie uns zur Löschung auffordern, Ihre Einwilligung zur Speicherung widerrufen oder der Zweck für die Datenspeicherung entfällt (z. B. nach abgeschlossener Bearbeitung Ihres Anliegens). Zwingende gesetzliche Bestimmungen – insbesondere gesetzliche Aufbewahrungsfristen – bleiben unberührt.  Quelle: https://www.e-recht24.de       "
true,"  ALLE COOKIES AKZEPTIEREN ODER SELEKTIEREN ALLE            AKZEPTIEREN SELEKTIEREN      Cookie- und Datenschutzeinstellungen            Wie verwenden wir Cookies?  Wichtige Website-Cookies  Google Analytics Cookies  Andere externe Dienstleistungen  Datenschutz-Bestimmungen    Wie verwenden wir Cookies?   Möglicherweise fordern wir Cookies auf Ihrem Gerät                        an. Wir verwenden Cookies, um uns beim Besuch unserer Websites mitzuteilen, wie Sie mit uns                        interagieren, Ihre Benutzererfahrung zu bereichern und Ihre Beziehung zu unserer Website                        anzupassen.  Klicken Sie auf die verschiedenen Überschriften, um mehr zu erfahren. Sie können auch einige                            Ihrer Einstellungen ändern. Beachten Sie, dass das Blockieren einiger Arten von Cookies Ihre                            Erfahrung auf unseren Websites und die von uns angebotenen Dienste beeinträchtigen kann.      Wichtige Website-Cookies   Diese Cookies sind unbedingt erforderlich, um Ihnen                        über unsere Website verfügbare Dienste bereitzustellen und einige ihrer Funktionen zu                        nutzen.  Da diese Cookies für die Bereitstellung der Website unbedingt erforderlich sind, können Sie                            sie nicht ablehnen, ohne die Funktionsweise unserer Website zu beeinträchtigen. Sie können                            sie blockieren oder löschen, indem Sie Ihre Browsereinstellungen ändern und alle Cookies auf                            dieser Website blockieren.      Google Analytics Cookies   Diese Cookies sammeln Informationen, die entweder in                        zusammengefasster Form verwendet werden, um zu verstehen, wie unsere Website genutzt wird oder                        wie effektiv unsere Marketingkampagnen sind, oder um uns dabei zu unterstützen, unsere Website                        und Anwendung für Sie anzupassen, um Ihre Erfahrung zu verbessern.  Wenn Sie nicht möchten, dass wir Ihren Besuch auf unserer Website verfolgen, können Sie die                            Nachverfolgung in Ihrem Browser hier deaktivieren:   Hier klicken, um Google Analytics zu aktivieren/deaktivieren.        Andere externe Dienstleistungen   Wir nutzen auch verschiedene externe Dienste wie                        Google Webfonts, Google Maps und externe Videoanbieter. Da diese Anbieter möglicherweise                        personenbezogene Daten wie Ihre IP-Adresse erheben, können Sie diese hier sperren. Bitte                        beachten Sie, dass dies die Funktionalität und das Erscheinungsbild unserer Website stark                        beeinträchtigen kann. Die Änderungen werden wirksam, sobald Sie die Seite neu laden.  Google Webfont-Einstellungen:    Hier klicken, um Google Webfonts zu aktivieren/deaktivieren.    Google Map-Einstellungen:    Hier klicken, um Google Maps zu aktivieren/deaktivieren.    Google ReCaptcha:    Hier klicken, um Google reCaptcha zu aktivieren/deaktivieren.    Vimeo- und Youtube-Video beinhaltet:    Hier klicken, um Videoeinbettungen zu aktivieren/deaktivieren.        Datenschutz-Bestimmungen   Informationen zu unseren Cookies und                        Datenschutzeinstellungen finden Sie auf unserer Seite mit den Datenschutzbestimmungen.  DATENSCHUTZERKLÄRUNG      EINSTELLUNGEN            SPEICHERN    Aktivieren, damit die Nachrichtenleiste dauerhaft ausgeblendet wird und alle Cookies, denen nicht zugestimmt wurde, abgelehnt werden. Wir benötigen zwei Cookies, damit diese Einstellung gespeichert wird. Andernfalls wird diese Mitteilung bei jedem Seitenladen eingeblendet werden.    Hier klicken, um notwendige Cookies zu aktivieren/deaktivieren.    "
false,   Troebs-Webdesign  Christian Tröbs  Bahnhofstr. 21  96257 Redwitz a.d. Rodach  Mail: christian@troebs-webdesign.de  Mobil: 0151/70844648   Webdesign  Printdesign  Werbung  
true,"    Cookie-Zustimmung verwalten          Um Ihnen ein optimales Erlebnis zu bieten, verwenden                wir Technologien wie Cookies, um Geräteinformationen zu speichern und/oder darauf zuzugreifen. Wenn Sie                diesen Technologien zustimmen, können wir Daten wie das Surfverhalten oder eindeutige IDs auf dieser                Website verarbeiten. Wenn Sie Ihre Zustimmung nicht erteilen oder zurückziehen, können bestimmte                Merkmale und Funktionen beeinträchtigt werden. Welche Cookies erhoben werden sowie weitere Informationen                über den Webseitenbetreiber finden Sie über untenstehenden Link ""Cookie-Richtlinie"".       Funktional     Funktional  Immer aktiv        Die technische Speicherung oder der Zugang ist unbedingt erforderlich für den rechtmäßigen Zweck, die Nutzung eines bestimmten Dienstes zu ermöglichen, der vom Teilnehmer oder Nutzer ausdrücklich gewünscht wird, oder für den alleinigen Zweck, die Übertragung einer Nachricht über ein elektronisches Kommunikationsnetz durchzuführen.       Vorlieben    Vorlieben         Die technische Speicherung oder der Zugriff ist für den rechtmäßigen Zweck der Speicherung von Präferenzen erforderlich, die nicht vom Abonnenten oder Benutzer angefordert wurden.       Statistiken    Statistiken         Die technische Speicherung oder der Zugriff, der ausschließlich zu statistischen Zwecken erfolgt.  Die technische Speicherung oder der Zugriff, der ausschließlich zu anonymen statistischen Zwecken verwendet wird. Ohne eine Vorladung, die freiwillige Zustimmung deines Internetdienstanbieters oder zusätzliche Aufzeichnungen von Dritten können die zu diesem Zweck gespeicherten oder abgerufenen Informationen allein in der Regel nicht dazu verwendet werden, dich zu identifizieren.       Marketing    Marketing         Die technische Speicherung oder der Zugriff ist erforderlich, um Nutzerprofile zu erstellen, um Werbung zu versenden oder um den Nutzer auf einer Website oder über mehrere Websites hinweg zu ähnlichen Marketingzwecken zu verfolgen.       Optionen verwalten  Dienste verwalten  Anbieter verwalten  Lese mehr über diese                Zwecke     Akzeptieren  Ablehnen  Einstellungen ansehen  Einstellungen speichern  Einstellungen ansehen    Cookie-Richtlinie  Datenschutz  Impressum   "
true,"  Diese Website nutzt ausschließlich technisch notwendige Cookies. Es gibt keinerlei Verbindungen zu Google Analytics oder ähnlichen Diensten. Sollten Sie dies nicht akzeptieren, verlassen Sie bitte die Seite.  Was sind Cookies?   Akzeptieren "
false,"  This is a temporary Parking Page for erh-web.de. To point this domain name to its actual destination, Login to your Control Panel and change the nameservers for this domain name.    Erh-web.de      Related Searches:   Evergreen Utility Contractors  Pu-erh Tea  Te Rojo             Privacy Policy    Die hier angezeigten Sponsored Listings werden von dritter Seite automatisch generiert und stehen weder mit dem Domaininhaber noch mit dem Dienstanbieter in irgendeiner Beziehung. Sollten markenrechtliche Probleme auftreten, wenden Sie sich bitte direkt an den Domaininhaber, welcher aus dem Whois ersichtlich wird. "
false,                                                    Datenschutzerklärung  FW       Audio- & Datentechnik Katharinenstra�e 2a 96052 Bamberg Tel.: 09 51 / 4 07 12 34        
false,"      Sorry, wir arbeiten gerade an der Seite      Danke für deine Geduld. Wir arbeiten gerade an der Website und sind in Kürze wieder zurück.        "
false,"    Email: hiltrud@cybs.io  Tel: +49 (0) 9287 95 28 777  Wir lieben Synergie  CS Cybernetic Systems GmbH  EDV-Musik-Kunst Angebot    Global & Lokal  Wir sind für Sie da  Wir modernisieren gerade unsere      Onlineshops, um Ihnen einen noch besseren Service zu bieten.      Dieser Prozess wird leider noch etwas Zeit in Anspruch      nehmen. Bis dahin sind wir für Sie weiterhin per Email oder Telefon erreichbar.          Micro                  Mesh  Wenn der Endschliff              wichtig ist, finden Sie Polierleinen verschiedener              Körnungen in unserem Onlineshop.   Zum MM-Shop           Musikalien  In unserem aktuellen                Sortiment finden Sie eine Auswahl an Saiten, Noten,                Fachliteratur, Instrumenten und Zubehör.   Zum Fachhandel            IT-Dienstleistungen   Wir beraten Sie zu Problemen rund um die Webentwicklung und entwickeln                  innovative Lösungen unter Verwendung von Full-Stack-Technologien.   Zur Dienstleistung         Wir beraten & bedienen Sie individuell    ≽ Kompetenz & Erfahrung  Bei uns erhalten Sie eine fachlich-kompetente Beratung          am Puls der Zeit.  Unser Team ist in den Fachgebieten der Musik und der          Informationstechnologie fundiert ausgebildet. Regelmäßige          Weiterbildungen sind in unserem Unternehmen          selbstverständlich.    ≽ Unser Angebot  In den Onlineshops für Musik und Polierleinen          versenden wir international qualitativ hochwertige          Produkte zu einem fairen Preis.  Im Bereich des IT-Service bieten wir Ihnen eine          passende Lösung für Ihr aktuelles Problem an. Hier          pflegen wir bereits langjährige Kontakte zu Kunden          weltweit.    ≽ Anfragen & Support  Sie wünschen, wir realisieren.  Ihren Auftrag zu Ihrem Wohlbefinden und verbindlich          umzusetzen, ist uns ein Anliegen.  Fragen und Anfragen zu unserem          Handel oder unseren Dienstleistungen widmen wir uns          gerne.       Kontaktieren Sie uns  CS Cybernetic Systems GmbH  Markgrafenstr. 19  95100 Selb  Geschäftsführung:  Dipl.-Kfm. Univ. Hiltrud        Enders  Öffnungszeiten des        Ladens:  Gerade haben wir unseren Laden  nur nach Absprache        geöffnet.  Mittwoch, 14 bis 17        Uhr  sowie nach        Vereinbarung  Tagsüber erreichen        Sie uns telefonisch und per E-Mail von Montag bis Samstag.  Tel: 09287 9528777  E-Mail: hiltrud@cybs.io    Über uns  Die CS Cybernetic        Systems GmbH wurde 1992 als Softwareunternehmen        gegründet und wird seitdem nach dem Prinzip der Kybernetik        geführt. So versteht sich die CS GmbH als ein dynamisches        System, das sich selbstregulierend auf Basis von        Rückkopplungen gestaltet.  Folglich richten wir die Erweiterung        unseres Angebots nach der Nachfrage unserer Kunden.        Dahingehend ergänzten wir 1996 unser Firmenspektrum um den        Bereich für Musikalien und        vertreiben seit 01. Oktober 1999 Schleif- und Polierleinen        der Marke Micro Mesh .  Bis heute sind wir als Softwareunternehmen        erfolgreich und seit 1999 auch im Onlinehandel aktiv.        Inzwischen können Sie uns in unseren Büroräumen und        Ladengeschäft für Musik in der oberfränkischen Stadt Selb        besuchen.     07. Dezember 2021, CS GmbH, Covid-Update  Neue Regeln für den Einzelhandel  Unser Musikladen bleibt geöffnet  Sehr geehrte Kundinnen und Kunden,  Unser Ladengeschäft ist geöffnet und auch unser Kundenservice         ist persönlich für Sie da. Momentan dürfen wir allerdings nur einen         Kunden pro 10m² Ladenfläche hereinlassen. Um unnötige Wartezeiten         zu vermeiden, bitten wir Sie, einen Termin zu vereinbaren.  Was müssen Sie beachten?   ≽ Vereinbaren Sie vorher eine Termin mit uns.  ≽ Es ist vorgeschrieben, dass Sie eine FFP2-Maske tragen.   ≽ Ab Mittwoch, dem 08. Dezember 2021 gilt auch bei uns im Laden           die 2G-Regel nach 15. BaylfSMV.   Um einen Termin zu vereinbaren, erreichen Sie uns        per Telefon unter +49 9287 9528777 oder via Mail hiltrud@cybs.io .         Haben Sie Fragen, lassen Sie es uns einfach wissen.  Wir hoffen auf Ihr Verständnis und freuen uns, dass wir Sie trotz         allem in diesem Winter persönlich begrüßen können.  Wir wünschen Ihnen eine schöne Vorweihnachtszeit,  Ihr Team der CS GmbH        Impressum    Datenschutz    © 2021, CS Cybernetic          Systems GmbH Selb      "
false,"           Home  Sitemap  Kontakt  Impressum  Datenschutz       Netzplanung & Simulation  Elektronik-Entwicklung  Software-Entwicklung  Produkte für KNX & Gebäudeautomatisierung  ISO 9001 zertifiziert zertifiziert                    KNX & Gebäudeautomatisierung für Sie     Steuern Sie Ihr Haus mit Ihrer Stimme     Dimmen in einer neuen Dim(m)ension     Drück mich auf die nächste Ebene!     «Computer — Decke Licht an!»     ENA² — die elektronische Netzabwehr     Der «unsichtbare» Berührungssensor     EibPC² — SmartHome braucht dich!        KNX & Gebäudeautomatisierung für Sie   Steuern Sie Ihr Haus mit Ihrer Stimme   Dimmen in einer neuen Dim(m)ension   Drück mich auf die nächste Ebene!   «Computer — Decke Licht an!»   ENA² — die elektronische Netzabwehr   Der «unsichtbare» Berührungssensor   EibPC² — SmartHome braucht dich!              Enertex® EibPC²       Enertex® ENA²    NEU     Enertex® KNX SmartMeter       Enertex® KNX IP Secure Router       Enertex® KNX IP Secure Interface       Enertex® KNX TP Secure Coupler       Enertex® KNX Dual PowerSupply 1280       Enertex® KNX PowerSupply 960³       Enertex® LED PowerSupply 160 für 12 V, 24 V, 48 V       Enertex® KNX LED Dimmsequenzer 20A/5x    NEU     Enertex® ProxyTouch KNX       Enertex® SynOhr MultiSense KNX       Enertex® MeTa KNX       Enertex® AluRa               "
